timestamp,num_objects,min_ttc
1750432570.000508,1,196.553220
1750432570.156078,1,158.724774
1750432570.610386,0,inf
1750432570.916094,0,inf
1750432571.104605,1,inf
1750432571.377139,0,inf
1750432571.543429,1,1315.960425
1750432571.877887,1,inf
1750432572.227320,1,inf
1750432574.657362,0,inf
1750432574.983334,0,inf
1750432575.052210,1,inf
1750432575.440231,0,inf
1750432575.879686,0,inf
1750432575.926293,1,inf
1750432576.388203,1,inf
1750432576.759022,0,inf
1750432576.921883,1,inf
1750432577.207527,0,inf
1750432577.563580,0,inf
1750432577.650284,0,inf
1750432577.916541,0,inf
1750432578.070804,0,inf
1750432578.305165,1,inf
1750432578.666105,0,inf
1750432578.749061,1,inf
1750432579.154943,0,inf
1750432579.479259,0,inf
1750432579.573883,0,inf
1750432579.962456,0,inf
1750432580.327303,0,inf
1750432580.359877,1,inf
1750432580.489614,0,inf
1750432580.775780,0,inf
1750432581.158577,0,inf
1750432581.274044,0,inf
1750432581.344466,0,inf
1750432581.740689,0,inf
1750432582.093207,0,inf
1750432582.416350,0,inf
1750432582.580322,1,inf
1750432582.871429,0,inf
1750432584.274746,0,inf
1750432584.307947,0,inf
1750432584.787595,0,inf
1750432584.838178,0,inf
1750432585.195421,0,inf
1750432585.282532,0,inf
1750432585.706068,0,inf
1750432585.788642,0,inf
1750432586.058089,1,23.717737
1750432586.564033,0,inf
1750432586.963217,0,inf
1750432587.124426,1,23.342170
1750432587.852859,1,20.647000
1750432587.937430,2,21.681448
1750432588.353760,2,20.937846
1750432588.534685,2,20.721178
1750432588.837167,2,21.332596
1750432589.686881,1,22.111877
1750432589.996629,4,22.931654
1750432590.125386,4,23.292209
1750432590.472738,2,21.848808
1750432590.785413,1,21.220928
1750432590.876751,2,21.199047
1750432591.337052,1,19.206592
1750432592.099772,1,17.649953
1750432592.283607,2,20.157326
1750432592.360027,2,20.826084
1750432592.783829,3,15.142961
1750432592.867091,2,21.706861
1750432593.103917,3,23.527607
1750432593.277847,2,23.511888
1750432594.326856,1,18.221212
1750432594.916741,1,19.632537
1750432595.085618,2,38.517329
1750432595.677532,1,19.378493
1750432595.971494,1,20.297967
1750432596.474331,1,21.450281
1750432596.519195,2,43.527818
1750432596.844064,1,23.216259
1750432597.008420,3,46.263442
1750432597.407935,0,inf
1750432597.840935,0,inf
1750432597.946863,5,41.303075
1750432598.231035,0,inf
1750432598.407115,4,23.187440
1750432598.502489,2,21.625809
1750432598.738014,3,19.199240
1750432599.941570,0,inf
1750432600.722518,0,inf
