timestamp,num_objects,min_ttc
1750324158.552381,0,inf
1750324158.569575,0,inf
1750324158.594526,0,inf
1750324158.626695,0,inf
1750324158.694027,0,inf
1750324158.766101,0,inf
1750324158.829254,0,inf
1750324158.888902,0,inf
1750324159.031053,0,inf
1750324159.147444,0,inf
1750324159.276264,0,inf
1750324159.486538,1,21.292700
1750324159.512621,1,18.777750
1750324159.619846,1,16.441558
1750324159.760621,1,15.127510
1750324159.879869,1,15.267572
1750324159.953267,1,15.076923
1750324160.074503,1,14.301335
1750324160.258546,1,14.192904
1750324160.379558,1,15.513160
1750324160.418736,1,15.348544
1750324160.515943,1,13.712279
1750324160.697917,1,12.880780
1750324160.763493,1,12.716772
1750324160.846236,1,13.590555
1750324160.910492,1,13.107423
1750324161.049254,1,12.654137
1750324161.111490,1,12.399365
1750324161.245326,1,12.375116
1750324161.366270,1,13.760865
1750324161.434549,1,14.890440
1750324161.494785,1,15.095747
1750324161.570800,1,15.181620
1750324161.715966,1,13.277464
1750324161.833488,1,12.087193
1750324161.908098,1,11.572145
1750324161.981254,1,10.956400
1750324162.040006,1,10.763639
1750324162.115607,1,10.561248
1750324162.197901,1,10.967879
1750324162.521403,1,11.484754
1750324162.592675,1,10.632500
1750324162.739844,1,10.051111
1750324162.828374,1,9.980005
1750324162.890386,1,9.575161
1750324162.955968,1,9.258815
1750324163.041176,1,8.969093
1750324163.142204,1,8.604972
1750324163.205114,1,8.406006
1750324163.389243,1,9.075188
1750324163.455445,1,8.901843
1750324163.648482,1,9.411990
1750324163.675228,1,9.277257
1750324163.716504,1,8.874121
1750324163.909112,1,9.192519
1750324164.000513,1,9.049464
1750324164.082339,1,8.486310
1750324164.138593,1,8.534918
1750324164.453559,1,8.281942
1750324164.517836,1,8.494109
1750324164.572450,1,8.387532
1750324164.727315,1,8.516928
1750324164.798834,1,8.368809
1750324164.932187,1,8.126510
1750324164.996458,1,8.892605
1750324165.143688,1,7.796408
1750324165.212481,1,7.273374
1750324165.298914,1,7.525686
1750324165.505477,1,7.487266
1750324165.572986,1,7.088856
1750324165.645298,1,6.914967
1750324165.891430,1,6.896286
1750324166.074282,1,7.468159
1750324166.096616,1,7.842979
1750324166.215895,1,8.148263
1750324166.359262,1,6.983483
1750324166.451144,1,6.843852
1750324166.539699,1,6.810433
1750324166.612995,1,6.799894
1750324166.751771,1,6.748504
1750324166.964039,1,6.512636
1750324167.036875,1,6.786571
1750324167.135012,1,6.793408
1750324167.200194,1,6.569307
1750324167.341995,1,6.011279
1750324167.417413,1,5.688657
1750324167.552268,1,5.478198
1750324167.749931,1,5.463914
1750324167.767786,1,5.602301
1750324167.825420,1,6.436897
1750324167.901593,1,5.527289
1750324167.968860,1,5.722273
1750324168.109305,1,5.456317
1750324168.164100,1,5.310643
1750324168.402220,1,5.391299
1750324168.498797,1,5.090048
1750324168.561093,1,5.027426
1750324168.630073,1,4.891915
1750324168.750430,1,4.804622
1750324168.819666,1,4.768801
1750324168.889925,1,4.691603
1750324168.970343,1,4.539339
1750324169.041738,1,4.569713
1750324169.094641,1,4.643283
1750324169.271104,1,4.520457
1750324169.348885,1,5.154994
1750324169.422393,1,4.414078
1750324169.543343,1,3.928859
1750324169.735519,1,3.612840
1750324169.804644,1,3.522262
1750324169.876444,1,3.513738
1750324170.010413,1,3.661877
1750324170.141605,0,inf
1750324170.167920,0,inf
1750324170.285717,0,inf
1750324170.343455,0,inf
1750324170.413161,0,inf
1750324170.480071,0,inf
1750324170.574170,0,inf
1750324170.632187,0,inf
1750324170.694213,0,inf
1750324170.825964,0,inf
1750324170.961364,0,inf
1750324171.112607,0,inf
1750324171.230861,0,inf
1750324171.358994,0,inf
1750324171.425123,0,inf
1750324171.484813,0,inf
1750324171.563874,0,inf
1750324171.630307,0,inf
1750324171.746546,0,inf
1750324171.941536,0,inf
1750324172.012817,0,inf
1750324172.080751,0,inf
1750324172.190253,0,inf
1750324172.262524,0,inf
1750324172.335608,0,inf
1750324172.413080,0,inf
1750324172.485513,0,inf
1750324172.570744,0,inf
1750324172.632371,0,inf
1750324172.780397,0,inf
1750324172.909773,0,inf
1750324173.178470,0,inf
1750324173.235154,0,inf
1750324173.311599,0,inf
1750324173.398648,0,inf
