timestamp,num_objects,min_ttc
1750340604.990113,0,inf
1750340605.009768,0,inf
1750340605.123259,0,inf
1750340605.241060,0,inf
1750340605.364695,0,inf
1750340605.501416,0,inf
1750340605.657848,0,inf
1750340605.809672,1,5.852078
1750340605.899169,1,5.864714
1750340605.937773,1,5.881879
1750340606.060262,1,5.393546
1750340606.348685,0,inf
1750340606.540556,0,inf
1750340606.623323,1,4.056619
1750340606.826776,0,inf
1750340606.931750,1,4.542382
1750340607.070036,1,4.481762
1750340607.132038,1,4.066813
1750340607.349259,1,3.447526
1750340607.413943,0,inf
1750340607.611224,0,inf
1750340607.680892,1,2.876936
1750340607.803521,0,inf
1750340607.953595,0,inf
1750340608.153214,0,inf
1750340608.215196,0,inf
1750340608.342203,0,inf
1750340608.448916,0,inf
1750340608.557191,0,inf
1750340619.873756,0,inf
1750340620.021679,0,inf
1750340620.063760,0,inf
1750340620.208261,0,inf
1750340620.258766,0,inf
1750340620.388037,0,inf
1750340620.456559,0,inf
1750340620.650933,0,inf
1750340620.715564,0,inf
1750340620.762656,1,2.348108
1750340620.804923,1,2.260152
1750340620.889635,0,inf
1750340621.054523,0,inf
1750340621.136221,0,inf
1750340621.276937,0,inf
1750340621.457349,0,inf
1750340621.498381,0,inf
1750340621.561052,0,inf
1750340621.657132,0,inf
1750340621.770065,0,inf
1750340622.070048,0,inf
1750340622.619171,0,inf
1750340622.786850,0,inf
1750340622.825539,0,inf
1750340623.076551,0,inf
1750340623.127791,0,inf
1750340623.275720,0,inf
1750340623.607789,0,inf
1750340623.706886,0,inf
1750340624.092623,0,inf
1750340624.166754,0,inf
1750340624.212540,0,inf
1750340624.366771,0,inf
1750340624.613917,0,inf
1750340624.656098,0,inf
1750340624.720417,0,inf
1750340624.836797,0,inf
1750340624.963579,0,inf
1750340625.157712,0,inf
1750340625.219864,0,inf
1750340625.267483,0,inf
1750340625.452866,0,inf
1750340625.656971,0,inf
1750340625.857231,1,10.441804
1750340625.909482,1,8.256298
1750340626.037237,0,inf
1750340626.127819,0,inf
1750340626.165532,0,inf
1750340626.295223,0,inf
1750340626.393799,0,inf
1750340626.500341,0,inf
1750340626.544472,1,7.605668
1750340626.626749,4,6.964400
1750340626.771960,0,inf
1750340626.829636,0,inf
1750340626.884569,0,inf
1750340627.006655,1,9.195118
1750340627.200398,0,inf
1750340627.232301,0,inf
1750340627.433496,0,inf
1750340627.484486,0,inf
1750340627.642051,0,inf
1750340627.695950,0,inf
1750340627.762947,0,inf
1750340627.872808,0,inf
1750340627.958577,0,inf
1750340628.017562,0,inf
1750340628.131953,0,inf
1750340628.234075,0,inf
1750340628.299964,0,inf
1750340628.369409,0,inf
1750340628.477347,0,inf
1750340628.576432,0,inf
1750340628.656915,0,inf
1750340628.774076,0,inf
1750340628.939568,0,inf
1750340628.989415,0,inf
1750340629.141429,0,inf
1750340629.299900,0,inf
1750340629.495433,0,inf
1750340629.522836,1,16.577560
1750340629.605279,0,inf
1750340629.842520,0,inf
1750340629.947326,1,13.132969
1750340630.115240,2,11.134250
1750340630.160388,1,11.100415
1750340630.282152,0,inf
1750340630.367070,1,9.582307
1750340630.480505,2,8.483804
1750340630.538668,0,inf
1750340630.672212,1,7.533392
1750340630.725794,3,6.324310
1750340630.763818,2,5.971416
1750340630.905183,1,6.076884
1750340631.009444,0,inf
1750340631.066062,0,inf
1750340631.160403,1,10.557817
1750340631.229364,2,4.390723
1750340631.269912,2,4.148528
1750340631.410424,2,4.330618
1750340631.554918,1,4.055815
1750340631.570916,1,4.249903
1750340631.771654,1,4.118749
1750340631.828823,1,3.591323
1750340631.975742,1,3.521823
1750340632.064498,1,3.330236
1750340632.134389,1,3.188316
1750340632.181235,1,2.959232
1750340632.236457,1,2.774812
