timestamp,num_objects,min_ttc
1750342614.019764,0,inf
1750342614.039736,0,inf
1750342614.140547,3,3.385520
1750342614.186474,4,3.581837
1750342614.290016,3,4.021125
1750342614.383822,4,3.521686
1750342614.438632,4,3.152548
1750342614.577836,3,2.907281
1750342614.707653,3,2.695861
1750342614.813151,2,2.534394
1750342614.835322,3,2.158838
1750342614.935160,6,2.052138
1750342614.993431,8,2.035317
1750342615.189068,4,1.713316
1750342615.322780,3,1.864265
1750342615.387343,2,1.560054
1750342615.454098,6,1.410491
1750342615.515949,6,1.146547
1750342615.572235,6,1.955042
1750342615.632810,6,2.091127
1750342615.787599,3,1.850974
1750342616.003340,4,1.699481
1750342616.148639,4,1.507185
1750342616.209033,6,1.506822
1750342616.432482,4,1.512564
1750342616.548980,2,1.351239
1750342616.601519,2,2.702470
1750342616.682126,1,2.636923
1750342616.925390,4,1.851073
1750342617.590242,4,1.928255
1750342617.752950,3,1.922938
1750342617.873190,2,2.033601
1750342617.936712,4,1.815702
1750342618.056604,3,1.752605
1750342618.213329,3,1.933038
1750342618.248753,1,2.317063
1750342618.347928,2,2.019444
1750342618.417687,2,1.723494
1750342618.518080,3,1.649183
1750342618.584051,3,2.252484
1750342618.662335,3,2.226381
1750342618.734077,3,2.381001
1750342618.807939,3,2.150532
1750342618.905820,3,2.128237
1750342618.944663,2,2.114072
1750342619.058322,2,1.735436
