timestamp,num_objects,min_ttc
1749983163.294072,0,inf
1749983163.441618,2,50.604620
1749983163.482039,5,27.440312
1749983163.832109,5,39.642514
1749983163.878784,4,18.086219
1749983163.976749,5,18.102371
1749983164.063329,6,22.212887
1749983164.159647,7,22.327077
1749983164.271976,6,9.453399
1749983164.321011,4,20.144673
1749983164.672294,3,inf
1749983164.824226,3,inf
1749983164.924004,4,40.968830
1749983165.011746,4,182.670643
1749983165.113196,5,108.207623
1749983165.882742,3,17.831505
1749983165.972172,2,inf
1749983166.015040,5,38.360622
1749983166.230720,5,19.154853
1749983166.266024,5,28.098454
1749983166.386009,9,17.723681
1749983166.484422,7,21.764824
1749983166.587826,6,11.874375
1749983166.626006,6,11.982326
1749983166.671743,5,10.793768
1749983166.771590,4,8.752775
1749983166.856876,3,23.521196
1749983166.973329,4,56.493025
1749983167.007889,5,inf
1749983167.159718,5,75.152124
1749983167.209759,3,35.934711
1749983167.279934,7,27.197045
1749983167.317324,5,24.653606
1749983167.523376,4,inf
1749983167.631111,7,17.651230
1749983167.677985,8,17.015905
1749983167.770248,9,20.456139
1749983167.811266,9,11.852998
1749983167.869467,7,8.524041
1749983167.976902,6,18.870273
1749983168.025135,5,10.560034
1749983168.063092,6,54.190638
1749983168.263989,4,91.241024
1749983168.321027,5,inf
1749983168.416248,4,inf
1749983168.473463,5,79.887897
1749983168.562937,4,inf
1749983168.611500,4,7.380780
1749983168.710597,4,inf
1749983168.812052,2,inf
1749983168.861678,4,inf
1749983168.908030,4,inf
1749983169.010969,3,inf
1749983169.111373,5,22.888976
1749983169.155326,4,inf
1749983169.453267,5,20.783420
1749983169.631825,5,17.676674
1749983169.654770,7,21.033532
1749983169.756807,6,22.254319
1749983169.846338,4,15.714627
1749983170.208336,5,9.377167
1749983170.247161,2,9.060506
1749983170.295694,2,7.342197
1749983170.395241,2,28.600043
1749983170.446451,2,15.453882
1749983170.498308,2,10.810560
1749983170.549028,2,12.916860
1749983170.639282,1,inf
1749983170.745127,2,inf
1749983170.955872,2,inf
1749983171.021226,1,inf
1749983171.045098,0,inf
1749983171.143196,3,43.948306
1749983171.244249,6,13.908785
1749983171.343071,5,10.213434
1749983171.437103,3,7.486105
1749983171.593792,4,4.489826
1749983245.384612,0,inf
1749983245.438198,3,15.979444
1749983245.475025,3,54.780304
1749983245.527835,5,44.836856
1749983245.624226,5,538.171727
1749983245.738156,3,inf
1749983246.620005,6,inf
1749983246.659480,1,inf
1749983246.711355,2,inf
1749983246.812955,4,102.624429
1749983246.854051,9,56.288602
1749983246.906279,10,36.428788
1749983246.956078,9,71.023004
1749983247.063643,9,inf
1749983247.382447,9,inf
1749983247.436606,8,inf
1749983247.581112,9,inf
1749983247.678439,8,inf
1749983247.778601,9,66.326930
