timestamp,num_objects,min_ttc
1750342431.391624,0,inf
1750342431.416891,0,inf
1750342431.443866,7,1.468400
1750342431.472248,3,1.453951
1750342431.522043,0,inf
1750342431.579368,0,inf
1750342431.656460,3,1.276427
1750342431.707620,3,2.233888
1750342431.893242,2,2.376060
1750342431.961171,4,1.721074
1750342432.011658,6,2.076370
1750342432.126250,8,2.180355
1750342432.226627,5,2.001924
1750342432.357371,2,1.831094
1750342432.515790,2,2.077672
1750342432.654334,1,3.594801
1750342432.739043,0,inf
1750342432.864752,4,1.789794
1750342432.900195,2,1.602472
1750342432.993444,2,1.474815
1750342433.066217,3,2.354488
1750342433.282096,1,2.107198
1750342433.324371,1,1.948035
1750342433.445292,2,2.230642
1750342433.511320,2,1.936129
1750342433.685936,1,1.927112
1750342433.805094,2,1.897078
1750342433.842322,2,2.187832
1750342433.911664,2,1.843174
1750342436.107477,0,inf
1750342436.235592,1,2.080729
1750342436.285820,1,2.024484
1750342437.203337,0,inf
1750342437.244865,0,inf
1750342437.399704,0,inf
1750342437.455865,0,inf
1750342437.496649,1,7.744068
1750342437.606255,1,9.311840
1750342437.717324,1,5.713568
1750342437.853129,1,4.260313
1750342466.738070,0,inf
1750342466.984141,0,inf
1750342467.052000,0,inf
1750342467.167157,0,inf
1750342467.235259,0,inf
1750342467.296414,0,inf
1750342467.359566,0,inf
1750342467.549369,0,inf
1750342467.660482,3,7.005149
1750342467.737043,2,7.246669
1750342467.794794,2,7.096381
1750342468.099867,3,6.428822
1750342468.156879,2,6.045031
1750342468.204835,4,5.773601
1750342468.446134,2,5.820074
1750342468.600213,2,5.758941
1750342468.653019,6,5.687327
1750342468.740740,5,5.571043
1750342468.768440,8,5.420619
1750342468.866798,7,5.291240
1750342469.048809,5,5.269465
1750342469.164899,3,5.606288
1750342469.216460,3,5.656540
1750342469.472279,3,6.430337
1750342469.530771,4,6.575506
1750342469.609905,4,6.566572
1750342469.707767,3,6.937094
1750342469.808231,5,7.312836
1750342469.914432,3,7.702944
