timestamp,num_objects,min_ttc
1750355880.882687,0,inf
1750355880.913977,0,inf
1750355880.930372,0,inf
1750355880.946758,2,3.043537
1750355881.153164,1,2.574841
1750355881.281065,4,2.389566
1750355881.467149,3,2.044657
1750355881.523127,3,1.825916
1750355881.779890,2,1.756976
1750355881.955931,4,1.384218
1750355882.022836,5,1.215966
1750355882.126271,4,2.048747
1750355882.195304,4,1.956879
1750355882.246082,4,1.845040
1750355882.355870,5,1.647494
1750355882.428459,3,1.638638
1750355882.540888,3,5.107944
1750355882.666452,6,1.565135
1750355882.725626,1,inf
1750355882.923307,2,3.963121
1750355882.974524,5,2.538112
1750355883.211044,2,2.370216
1750355883.331188,2,2.234277
1750355883.366845,2,2.044742
1750355883.421507,5,1.977385
1750355883.571253,6,1.994248
1750355883.612857,3,1.898072
1750355883.736372,2,2.804940
1750355883.926494,2,1.738193
1750355884.005971,1,inf
1750355884.041213,1,inf
1750355884.099554,2,inf
1750355884.188600,0,inf
1750355884.406145,0,inf
1750355884.443190,0,inf
1750355884.766675,1,2.028908
1750355884.841208,1,1.883689
1750355884.964161,2,2.056749
1750355885.066326,2,1.711537
1750355885.174946,2,inf
1750355885.230783,2,inf
1750355885.336386,2,inf
1750355885.439790,2,inf
1750355885.466016,0,inf
1750355885.588466,1,inf
1750355885.645998,0,inf
1750355885.719580,0,inf
1750355885.874628,1,6.123702
1750355885.985972,0,inf
1750355886.215111,0,inf
1750355886.308368,0,inf
1750355886.515712,0,inf
1750355886.573073,0,inf
1750355886.738658,0,inf
1750355886.809967,0,inf
1750355886.910055,1,7.832097
1750355887.018539,3,7.605717
1750355887.241414,1,7.525102
1750355887.411493,1,6.676235
1750355887.465451,1,6.350073
1750355887.693889,2,6.069632
1750355887.779102,2,5.809602
1750355887.858792,1,5.726612
1750355888.015062,3,5.725799
1750355888.042734,2,5.697159
1750355888.089149,4,5.737363
1750355888.242465,4,5.739136
1750355888.449819,3,5.812773
1750355888.505841,3,5.846698
1750355888.605001,6,5.930543
1750355888.704197,6,5.894071
1750355888.762925,6,5.835069
1750355888.869347,7,6.054827
1750355888.960289,1,6.814885
1750355889.024059,3,6.487684
1750355889.151972,4,6.833514
1750355889.235246,2,6.947534
1750355889.342616,3,7.177156
1750355889.395903,3,7.330173
1750355889.488093,2,7.662137
1750355889.562591,4,7.787357
1750355889.658737,3,8.306681
1750355889.743822,3,8.742596
1750355889.815642,2,9.161039
1750355889.992418,5,9.905674
1750355890.058165,4,10.193231
1750355890.240458,3,10.946691
1750355890.274493,4,11.092945
1750355890.412201,4,11.392618
1750355890.642683,3,13.174473
1750355890.700740,9,11.495531
1750355890.812428,5,12.874110
1750355891.113455,5,12.259331
1750355891.154387,6,12.340595
1750355891.331264,4,12.908966
1750355891.453665,4,14.168847
1750355891.518777,4,14.638761
1750355891.619253,3,15.288095
1750355891.707222,5,14.527509
