timestamp,num_objects,min_ttc
1750414411.110000,0,inf
1750414411.140518,0,inf
1750414411.192963,0,inf
1750414411.266885,0,inf
1750414411.331711,0,inf
1750414411.410805,0,inf
1750414411.546166,0,inf
1750414411.713207,0,inf
1750414411.845977,0,inf
1750414412.004589,0,inf
1750414412.034333,0,inf
1750414412.097509,0,inf
1750414412.177266,0,inf
1750414412.405316,1,22.267950
1750414412.485401,1,20.159426
1750414412.559275,1,17.931259
1750414412.696842,1,17.121964
1750414412.758191,1,17.676825
1750414412.837812,1,17.030936
1750414412.907249,1,16.639129
1750414412.995527,1,16.430389
1750414413.052761,1,16.539997
