timestamp,num_objects,min_ttc
1750324437.591579,0,inf
1750324437.639186,0,inf
1750324437.758161,0,inf
1750324437.914237,0,inf
1750324437.962425,0,inf
1750324438.207680,1,17.109412
1750324438.348597,1,10.920021
1750324438.409198,1,9.565158
1750324438.503603,1,8.471470
1750324438.567089,1,8.221697
1750324438.641466,1,8.224724
1750324438.720498,1,10.010049
1750324438.771907,1,7.198158
1750324438.860274,1,7.581456
1750324438.985890,1,8.423829
1750324439.099484,1,8.126044
1750324439.165359,1,6.991716
1750324439.231058,1,7.049628
1750324439.449559,1,6.178271
1750324439.587899,1,5.502560
1750324439.776003,1,5.298817
1750324439.830397,1,5.230700
1750324439.892108,1,5.286956
1750324439.974932,1,4.943681
1750324440.038742,1,4.891536
1750324440.099638,1,5.293202
1750324440.165911,1,6.111528
1750324440.282001,1,5.891438
1750324440.547189,1,5.126745
1750324440.613623,1,5.265427
1750324440.756625,1,4.660783
1750324440.841052,1,4.462125
1750324441.027595,1,4.590381
1750324441.110175,0,inf
1750324441.154765,0,inf
1750324441.277985,0,inf
1750324441.434262,0,inf
1750324441.546580,0,inf
1750324441.686775,0,inf
1750324441.753286,0,inf
1750324441.955909,0,inf
1750324442.010355,0,inf
1750324442.082618,0,inf
1750324442.280817,0,inf
1750324442.410641,0,inf
1750324442.478925,0,inf
1750324442.538710,0,inf
1750324442.604419,0,inf
1750324442.790475,0,inf
1750324442.907398,0,inf
1750324442.971836,0,inf
1750324443.042358,0,inf
1750324443.160144,0,inf
1750324443.228470,0,inf
1750324443.295838,0,inf
1750324443.361561,0,inf
1750324443.477772,0,inf
1750324443.610035,0,inf
1750324443.727387,0,inf
1750324443.816780,0,inf
1750324443.877004,0,inf
1750324444.058270,0,inf
1750324444.177828,0,inf
1750324444.307654,0,inf
1750324444.410402,0,inf
1750324444.681995,0,inf
1750324444.842769,0,inf
1750324444.917972,0,inf
1750324444.977434,0,inf
1750324445.117070,0,inf
1750324445.246209,0,inf
1750324445.329491,0,inf
1750324445.398985,0,inf
1750324445.472597,0,inf
1750324445.532904,0,inf
1750324445.652289,0,inf
1750324445.842914,0,inf
1750324445.896057,0,inf
1750324446.142866,0,inf
1750324446.223937,0,inf
1750324446.474421,0,inf
1750324446.528077,0,inf
1750324446.588754,0,inf
1750324446.826857,0,inf
1750324446.956535,0,inf
1750324447.080404,0,inf
1750324447.194102,0,inf
1750324447.260466,0,inf
1750324447.329685,0,inf
1750324447.467695,0,inf
1750324447.513644,0,inf
1750324447.594451,0,inf
1750324447.659654,0,inf
1750324447.716607,0,inf
1750324447.786584,0,inf
1750324447.851055,0,inf
1750324447.918053,0,inf
1750324448.155558,0,inf
1750324448.210368,0,inf
1750324448.339955,0,inf
1750324448.407799,0,inf
1750324448.532480,0,inf
1750324448.595103,0,inf
1750324448.675158,0,inf
1750324448.729410,0,inf
