timestamp,num_objects,min_ttc
1750356038.728160,1,inf
1750356038.785245,2,inf
1750356038.899042,3,2.227474
1750356039.014015,5,1.125547
1750356039.170939,3,1.970286
1750356039.224516,3,1.890645
1750356039.421484,3,1.722501
1750356039.618318,2,1.816376
1750356039.818802,0,inf
1750356039.953914,0,inf
1750356040.198339,0,inf
1750356040.244843,0,inf
1750356040.389112,0,inf
1750356040.521601,1,inf
1750356040.813174,2,2.203965
1750356040.836018,1,1.998847
1750356041.031642,0,inf
1750356041.291893,0,inf
1750356041.341357,0,inf
1750356041.495918,0,inf
1750356041.652125,2,2.205734
1750356041.799261,1,2.195464
1750356041.879212,1,2.028011
1750356041.935658,1,1.935996
1750356041.996178,1,1.791728
1750356042.152907,1,1.456623
1750356042.204701,1,1.599997
1750356042.369550,0,inf
1750356042.634503,0,inf
1750356042.809595,0,inf
1750356042.868205,1,inf
1750356043.100673,0,inf
1750356043.280144,0,inf
1750356043.476321,0,inf
1750356043.600702,0,inf
1750356043.695033,0,inf
1750356043.964054,1,2.039055
1750356044.112715,2,1.362063
1750356044.297544,0,inf
1750356044.452907,0,inf
1750356044.756241,0,inf
1750356044.807346,1,inf
1750356044.918777,0,inf
1750356045.064527,1,inf
1750356045.167675,1,1.722550
1750356045.335287,1,1.563006
1750356045.451985,0,inf
1750356045.607481,1,inf
1750356045.839042,0,inf
1750356046.058406,0,inf
1750356046.098136,1,inf
1750356046.334552,2,2.548985
1750356046.438409,2,2.225055
1750356046.698986,1,1.924292
1750356046.734585,1,1.808812
1750356046.859509,5,1.840765
1750356046.936192,4,1.649221
1750356047.236043,4,1.690289
1750356047.307765,2,1.920462
1750356047.410010,2,1.819754
1750356047.566495,3,1.899896
1750356047.795278,5,1.724489
1750356047.874152,5,1.578921
1750356048.142195,4,1.478717
1750356048.195147,6,1.423589
1750356048.373555,5,1.536322
1750356048.585149,4,1.623765
1750356048.682453,2,1.528075
1750356048.740103,3,1.480316
1750356049.018599,2,1.847412
1750356049.084129,4,1.677641
1750356049.280479,3,2.413857
1750356049.358266,3,2.283605
1750356049.731326,2,1.983983
1750356049.798363,1,2.114750
1750356049.953690,0,inf
1750356050.020353,1,inf
1750356050.211262,0,inf
1750356050.414435,0,inf
1750356050.546932,0,inf
1750356050.698044,0,inf
1750356050.901271,0,inf
1750356050.942868,0,inf
1750356051.145198,0,inf
1750356051.193034,0,inf
1750356051.290235,0,inf
1750356051.376800,0,inf
1750356051.744845,0,inf
1750356051.816345,0,inf
1750356051.899669,0,inf
1750356052.088905,2,6.683434
1750356052.152215,3,6.228668
1750356052.236644,2,5.788880
1750356052.458538,3,5.217927
1750356052.543071,3,4.820291
1750356052.633792,3,4.691284
1750356052.805788,1,4.498348
1750356052.879988,2,4.384381
1750356052.946515,2,4.375275
1750356053.081382,2,4.392507
1750356053.173103,2,4.401853
1750356053.383397,2,4.465485
1750356053.425372,2,4.514012
1750356053.545564,2,4.492543
1750356053.698190,1,4.848154
1750356053.799729,1,4.490023
1750356054.020784,1,4.660531
1750356054.235069,1,4.346688
1750356054.321056,1,4.306716
1750356054.398240,1,4.383196
1750356054.533800,1,4.501617
1750356054.648676,1,4.472392
1750356054.785595,1,4.711422
1750356054.947297,1,4.415334
1750356055.200291,1,4.159006
1750356055.249812,1,6.260949
1750356055.382725,2,4.803907
1750356055.491001,1,3.779620
1750356055.659775,5,3.507782
1750356055.742669,5,3.440791
1750356055.895300,2,3.052088
1750356056.016380,3,2.421401
1750356056.219234,3,inf
1750356056.269814,1,inf
1750356056.372756,1,inf
1750356056.471576,0,inf
1750356056.558780,2,inf
1750356056.711687,3,inf
1750356056.847233,0,inf
1750356056.908278,0,inf
1750356057.174043,0,inf
1750356057.219122,0,inf
1750356057.519826,1,2.821407
1750356057.539837,1,2.820983
1750356057.852688,3,2.447675
1750356058.084759,0,inf
1750356058.111194,0,inf
1750356058.269286,0,inf
1750356058.542859,0,inf
1750356058.599571,0,inf
1750356058.773529,3,2.602255
1750356058.972595,2,2.691565
1750356059.060696,1,2.580428
1750356059.187067,1,inf
1750356059.268871,1,2.233124
1750356059.338102,2,3.001061
1750356059.491521,0,inf
1750356059.753682,3,2.034480
1750356059.799547,2,1.767300
1750356060.023235,2,1.959513
1750356060.078141,1,2.170468
1750356060.192570,1,2.055105
1750356060.321472,1,1.990050
1750356060.455599,1,1.757222
1750356060.585160,1,1.731188
1750356060.714571,1,1.562605
1750356060.851773,1,1.420158
1750356061.040653,1,1.385156
1750356061.247572,1,1.256403
1750356061.433658,0,inf
1750356061.514644,0,inf
1750356061.685519,0,inf
1750356061.828331,0,inf
1750356061.924512,0,inf
1750356061.980866,0,inf
1750356062.055028,0,inf
1750356062.220239,0,inf
1750356062.484345,0,inf
1750356062.631909,0,inf
1750356062.804556,0,inf
1750356062.912916,0,inf
1750356063.029083,0,inf
1750356063.322428,0,inf
1750356063.535491,0,inf
1750356063.793855,0,inf
1750356063.971447,0,inf
1750356064.089511,0,inf
1750356064.165136,0,inf
1750356064.520295,0,inf
1750356064.605460,0,inf
1750356064.735875,0,inf
1750356064.790809,0,inf
1750356064.960865,0,inf
1750356065.176265,0,inf
1750356065.262046,0,inf
1750356065.325676,0,inf
1750356065.505922,0,inf
1750356065.711877,0,inf
1750356065.907724,0,inf
1750356066.046716,0,inf
1750356066.121407,1,1.819300
1750356066.323650,0,inf
1750356066.408487,0,inf
1750356066.470493,0,inf
1750356066.626401,0,inf
1750356066.744236,0,inf
1750356066.967346,1,1.645894
1750356067.143477,1,1.446384
1750356067.224375,1,1.339740
1750356067.498091,1,1.216960
1750356067.554109,1,1.180902
1750356067.600399,0,inf
1750356067.703911,0,inf
1750356067.776182,1,inf
1750356067.972436,1,1.999572
1750356068.032560,1,1.842107
1750356068.197922,4,0.840043
1750356068.232890,4,1.413567
1750356068.374667,2,1.306390
1750356068.561817,0,inf
1750356068.706016,0,inf
1750356068.977783,0,inf
1750356068.999784,0,inf
1750356069.205488,0,inf
1750356069.238341,1,inf
1750356069.416784,1,1.939505
