timestamp,num_objects,min_ttc
1750106276.650926,0,inf
1750106276.672236,0,inf
1750106276.784892,0,inf
1750106276.830343,0,inf
1750106276.880613,0,inf
1750106277.172972,0,inf
1750106284.183084,0,inf
1750106284.256520,0,inf
1750106284.398520,0,inf
1750106284.501564,0,inf
1750106284.562986,0,inf
1750106284.760739,0,inf
1750106284.805039,0,inf
1750106284.935277,0,inf
1750106285.074475,0,inf
1750106285.153994,0,inf
1750106285.215140,0,inf
1750106285.369801,0,inf
1750106285.476417,0,inf
1750106285.512750,0,inf
1750106285.622581,0,inf
1750106285.743512,0,inf
1750106285.804196,0,inf
1750106285.972894,1,9.682723
1750106286.023965,1,9.180253
1750106286.063602,0,inf
1750106286.214660,0,inf
1750106286.257652,0,inf
1750106286.489942,1,19.223432
1750106286.579339,0,inf
1750106286.622834,0,inf
1750106286.720736,1,18.509490
1750106286.765056,1,24.317290
1750106286.867046,1,56.475878
1750106287.061722,0,inf
1750106287.093937,1,17.857898
1750106287.204757,1,25.010156
1750106287.475081,0,inf
1750106287.521786,0,inf
1750106288.175912,0,inf
1750106288.227101,2,88.112201
1750106288.390857,1,57.294336
1750106288.471910,1,inf
1750106308.766406,0,inf
1750106308.860597,0,inf
1750106309.055299,1,inf
1750106309.132594,1,inf
1750106309.203952,1,inf
1750106309.361641,1,inf
1750106309.433432,1,inf
1750106309.566859,1,inf
1750106309.660573,1,inf
1750106309.715505,1,inf
1750106309.908824,2,32.132161
1750106310.039205,2,17.759926
1750106310.159331,4,17.075187
1750106310.352567,3,17.162882
1750106310.406843,3,16.552386
1750106310.569637,2,17.013011
1750106310.713545,1,19.489819
1750106310.783804,2,19.232623
1750106310.817632,2,34.746294
1750106310.918246,4,39.008604
1750106311.100291,4,27.292694
1750106311.204598,3,26.143111
1750106311.310046,4,26.455134
1750106311.483339,7,7.458155
1750106311.539341,6,19.550252
1750106311.660841,5,16.338869
1750106311.819051,7,21.951401
1750106311.937312,8,34.711632
1750106311.991126,6,24.416037
1750106312.132326,6,42.572835
1750106312.214827,5,21.550668
1750106312.321685,6,26.849605
1750106312.490688,4,28.037435
1750106312.538063,6,33.972662
1750106312.720985,4,17.066294
1750106312.831710,7,13.138021
1750106312.906059,4,70.958428
1750106313.055668,4,143.460574
1750106313.105815,3,38.933266
1750106313.271896,5,20.817346
1750106313.563652,2,20.696853
1750106313.633810,4,25.895458
1750106313.655688,4,31.968364
1750106313.805796,2,13.360181
1750106313.866398,2,20.838369
1750106313.972361,3,55.830412
1750106314.015701,3,32.591553
1750106314.163279,2,45.995387
1750106314.266977,2,32.771488
1750106314.401845,2,6.665129
1750106314.444587,2,614.944323
1750106314.564545,1,inf
1750106314.684546,2,108.730760
1750106314.725205,2,91.830127
1750106314.958812,0,inf
1750106315.052772,2,inf
1750106315.088192,1,inf
1750106315.206035,1,inf
1750106315.372853,0,inf
1750106315.411767,1,inf
1750106315.597798,1,inf
1750106315.761101,1,inf
1750106315.799822,1,inf
1750106315.914759,1,inf
1750106315.957255,1,inf
1750106316.281278,1,inf
1750106316.329509,1,inf
1750106316.418687,1,inf
1750106316.460357,1,inf
1750106316.599005,1,inf
1750106316.726077,1,inf
1750106316.770332,1,inf
1750106316.929170,1,inf
1750106316.952185,1,inf
1750106317.065411,1,inf
1750106317.296611,1,inf
1750106317.423845,0,inf
1750106317.536887,0,inf
1750106317.582776,1,inf
1750106317.714416,2,24.360008
1750106317.858307,2,16.307382
1750106318.003324,4,8.116875
1750106318.070336,2,10.401188
1750106318.128633,2,11.587121
1750106318.180140,1,11.842315
1750106318.371791,2,17.411217
1750106318.475804,3,21.644170
1750106318.505381,1,115.686479
1750106318.568574,2,63.819635
1750106318.737921,3,316.874182
1750106318.775206,1,160.891754
1750106319.153316,2,inf
1750106319.194584,1,inf
1750106319.238216,2,inf
1750106319.319487,1,inf
1750106319.364985,1,inf
1750106319.476267,1,inf
1750106319.515552,1,inf
1750106319.608361,1,inf
1750106319.780864,1,inf
1750106319.820701,2,inf
1750106319.976513,0,inf
1750106320.130084,0,inf
1750106320.308458,0,inf
1750106320.416363,0,inf
1750106320.675432,1,inf
1750106320.724316,1,28.737245
1750106320.860336,1,inf
1750106320.894034,1,130.499091
1750106321.064801,1,inf
1750106321.167192,1,inf
1750106321.245156,2,inf
1750106321.288334,2,inf
1750106321.456096,1,226.631802
1750106321.555003,1,inf
1750106321.772820,0,inf
1750106321.859320,2,inf
1750106321.909230,2,inf
1750106321.968130,2,inf
1750106322.112455,0,inf
1750106322.249401,1,inf
1750106322.282287,1,inf
1750106322.371081,1,inf
1750106322.463127,2,27.570385
1750106322.507866,0,inf
1750106322.612602,0,inf
1750106322.739542,0,inf
1750106322.832044,0,inf
1750106323.012509,0,inf
1750106323.159024,0,inf
1750106323.305459,0,inf
1750106323.460217,0,inf
1750106323.581253,0,inf
1750106323.611988,0,inf
1750106323.756166,0,inf
1750106323.859943,0,inf
1750106323.959526,0,inf
1750106324.051251,0,inf
1750106324.171005,1,13.693160
1750106324.270831,1,11.065124
