timestamp,num_objects,min_ttc
1750432264.079436,0,inf
1750432264.101264,0,inf
1750432264.160629,0,inf
1750432264.291457,2,inf
1750432264.353388,1,inf
1750432264.409802,1,inf
1750432264.568005,1,inf
1750432264.685185,1,inf
1750432265.444704,0,inf
1750432265.717634,0,inf
1750432265.755743,0,inf
1750432265.819173,0,inf
1750432266.927302,0,inf
1750432267.240447,2,1.901590
1750432267.380229,1,inf
1750432267.455100,3,2.168521
1750432309.190225,0,inf
1750432309.251511,2,inf
1750432309.450425,1,inf
1750432359.385282,0,inf
1750432359.589501,2,inf
1750432359.741485,2,1.788497
1750432359.795018,3,inf
1750432360.447184,0,inf
1750432360.519879,3,1.616318
1750432360.654229,4,inf
1750432360.812715,2,inf
1750432361.325769,1,inf
1750432361.501499,3,inf
1750432361.535697,0,inf
1750432361.665798,0,inf
1750432361.710792,1,inf
1750432362.384640,5,1.183905
1750432362.526122,3,1.828124
1750432362.616002,3,1.870957
1750432362.681783,4,2.037801
1750432367.707201,0,inf
1750432367.806436,4,0.874417
1750432368.030465,3,inf
1750432368.078113,3,inf
1750432368.296179,3,inf
1750432368.383530,3,inf
1750432368.435971,5,inf
1750432368.581225,0,inf
1750432368.653021,0,inf
1750432368.799614,1,inf
1750432369.625367,0,inf
1750432369.696577,3,1.742103
1750432369.911836,1,inf
1750432369.953527,2,1.891297
1750432370.061372,0,inf
1750432370.200963,2,1.762259
1750432370.268790,2,1.774111
1750432370.354666,4,1.831308
1750432370.478035,2,inf
1750432370.776518,3,1.676611
1750432370.829376,0,inf
1750432371.001770,1,inf
1750432371.047304,0,inf
1750432371.190683,0,inf
1750432371.275565,0,inf
1750432371.419036,0,inf
1750432371.472774,0,inf
1750432372.487656,1,1.083766
1750432373.126363,0,inf
1750432373.345971,1,1.457458
1750432373.484869,2,1.320872
1750432373.837942,2,1.877947
1750432374.045523,1,1.794191
1750432374.146551,3,1.688674
1750432374.294286,2,inf
1750432374.323797,0,inf
1750432374.465572,0,inf
1750432374.520510,1,1.774736
1750432374.629345,2,1.750472
1750432374.793792,0,inf
1750432374.979270,1,1.708276
1750432375.142228,3,1.556050
1750432375.669162,4,1.277196
1750432375.946796,2,1.293089
1750432376.095393,2,inf
1750432378.169755,0,inf
1750432378.517055,5,1.779800
1750432378.591712,3,1.538335
1750432378.727682,6,1.290939
1750432378.873288,3,1.594527
1750432379.009054,3,1.523044
1750432379.223120,5,1.743413
1750432379.354391,3,1.596617
1750432379.589939,4,1.277232
1750432379.844129,0,inf
1750432379.892444,0,inf
1750432380.125795,1,inf
1750432380.245706,1,1.769215
1750432380.288784,0,inf
1750432380.504838,0,inf
1750432380.558393,0,inf
1750432380.613074,1,inf
1750432380.861658,2,inf
1750432380.975492,2,1.811622
1750432381.057068,3,1.733204
1750432381.280867,1,1.626992
1750432381.377052,1,1.528729
1750432381.646298,6,1.588835
1750432381.727427,2,1.476650
1750432381.897945,5,1.694697
1750432381.944869,3,1.609595
1750432382.147923,3,1.586547
1750432382.243131,4,1.557129
1750432382.379605,5,1.412744
1750432382.568264,4,1.513400
1750432382.648095,1,1.455521
1750432382.790026,3,1.397334
1750432382.877939,3,1.436798
1750432383.146862,3,1.354730
1750432383.227290,2,1.270078
1750432383.294811,2,1.304991
1750432383.515320,3,1.095247
1750432383.654539,2,inf
1750432383.710949,2,inf
