timestamp,num_objects,min_ttc
1750323373.784999,0,inf
1750323373.808215,0,inf
1750323373.843334,0,inf
1750323373.874559,0,inf
1750323373.915910,0,inf
1750323374.005966,0,inf
1750323374.142848,0,inf
1750323374.269669,0,inf
1750323374.410069,1,24.003767
1750323374.546225,1,17.986200
1750323374.828329,1,15.349967
1750323374.901868,1,15.994397
1750323374.972866,1,15.493097
1750323375.044776,1,15.188206
1750323375.134343,1,15.178233
1750323375.202229,1,13.848333
1750323375.412953,1,13.574923
1750323375.545565,1,12.245517
1750323375.572886,1,11.161739
1750323375.612804,1,11.026652
1750323375.689600,1,10.742433
1750323375.882251,1,10.477518
1750323375.951786,1,10.397270
1750323376.098491,1,12.507844
1750323376.179080,1,12.023132
1750323376.258615,1,11.832820
1750323376.407348,1,13.230746
1750323376.476054,1,12.790409
1750323376.560649,1,12.227435
1750323376.757411,1,11.104896
1750323377.009586,1,10.298642
1750323377.165008,1,9.922222
1750323377.226980,1,9.816775
1750323377.282807,1,9.716539
1750323377.366177,1,9.619576
1750323377.436584,1,9.833536
1750323377.502321,1,9.671851
1750323377.582716,1,9.602770
1750323377.674706,1,9.923628
1750323377.770526,1,9.796126
1750323377.898301,1,9.741563
1750323377.987618,1,9.524802
1750323378.044074,1,9.248375
1750323378.196956,1,9.499300
1750323378.267578,1,9.051112
1750323378.407195,1,8.949236
1750323378.493604,1,8.667494
