timestamp,num_objects,min_ttc
1750106833.272757,0,inf
1750106833.427394,0,inf
1750106833.474008,0,inf
1750106833.676201,0,inf
1750106833.817144,0,inf
1750106833.853943,0,inf
1750106836.331927,0,inf
1750106836.524215,0,inf
1750106836.575705,0,inf
1750106836.639489,0,inf
1750106836.770577,0,inf
1750106836.806074,0,inf
1750106836.990992,0,inf
1750106837.402893,0,inf
1750106837.430279,0,inf
1750106837.601846,0,inf
1750106837.712698,0,inf
1750106837.771955,0,inf
1750106837.945996,0,inf
1750106838.033031,0,inf
1750106838.084358,0,inf
1750106838.198265,0,inf
1750106838.237332,0,inf
1750106838.422803,0,inf
1750106838.626342,0,inf
1750106838.733639,0,inf
1750106838.947839,0,inf
1750106839.016972,1,19.504126
1750106839.080823,1,32.440576
1750106839.181451,1,35.218040
1750106839.207032,1,11.044934
1750106839.311733,1,27.471205
1750106839.360704,1,11.874721
1750106839.500338,1,40.765009
1750106839.539701,1,14.906961
1750106839.591358,2,22.516026
1750106839.690662,1,78.511890
1750106839.793140,1,45.920922
1750106839.884930,2,49.940184
1750106840.027860,2,54.707698
1750106840.190600,2,101.207481
1750106840.245628,2,455.774474
1750106840.286784,2,754.983425
1750106840.381077,2,296.396671
1750106840.434308,1,inf
1750106840.493281,1,inf
1750106841.534086,0,inf
1750106842.386811,0,inf
1750106842.426776,0,inf
1750106842.556156,0,inf
1750106842.728213,1,inf
1750106842.830554,2,23.537233
1750106844.108776,1,19.060928
1750106844.244701,2,17.002406
1750106844.284541,2,14.861971
1750106844.736519,1,14.171159
1750106844.778214,3,14.637055
1750106844.856932,3,14.615586
1750106844.916993,3,15.266787
1750106844.997562,3,10.400153
1750106845.152180,3,36.944473
1750106846.307688,0,inf
1750106846.347393,1,inf
1750106846.508040,1,inf
1750106846.555986,1,inf
1750106846.716744,3,121.722070
1750106846.775893,2,28.979824
1750106846.956540,2,37.856273
1750106847.067218,5,16.337244
1750106847.153746,3,36.448803
1750106863.278261,0,inf
1750106863.458687,4,14.984448
1750106863.495607,5,19.625998
1750106863.606536,10,32.619285
1750106863.662860,8,26.242951
1750106863.699153,10,18.644351
1750106863.817452,5,35.391856
1750106863.852160,5,16.473308
1750106887.423109,0,inf
1750106887.532983,4,40.329046
1750106888.139194,3,159.536388
1750106888.219365,6,34.420783
1750106888.710076,7,21.531742
1750106888.774701,6,20.439512
1750106888.830041,5,41.986340
1750106888.982052,3,22.573955
1750106889.058386,3,115.074025
1750106905.295935,0,inf
1750106905.337867,2,inf
1750106905.460249,5,20.766786
1750106905.507842,4,27.239102
1750106908.026044,0,inf
1750106908.075822,1,inf
1750106908.602021,0,inf
1750106909.154684,0,inf
1750106909.267648,3,17.037465
1750106909.309884,3,10.631823
1750106909.481381,2,13.758261
1750106909.583425,2,71.767763
1750106909.618976,2,52.120095
