timestamp,num_objects,min_ttc
1750323839.375172,0,inf
1750323839.489488,0,inf
1750323839.832177,0,inf
1750323839.897421,6,8.112485
1750323840.081794,1,7.010879
1750323840.141843,6,4.755850
1750323840.286300,10,4.281801
1750323840.393735,7,5.772991
1750323840.464633,8,4.171416
1750323840.650223,6,4.573950
1750323840.702605,6,3.720441
1750323840.975316,7,4.232223
1750323841.021870,4,4.000779
1750323841.167582,3,4.019309
1750323841.387954,4,3.731234
1750323841.449025,4,3.194464
1750323841.587476,5,3.302958
1750323841.734000,4,2.541000
1750323841.823044,5,1.985560
1750323841.908782,4,3.459191
1750323841.974544,5,3.279946
1750323842.091527,6,3.094852
1750323842.138694,4,2.877528
1750323842.282654,5,2.319346
1750323842.505539,2,2.336649
1750323842.557429,4,2.181732
1750323842.737030,3,2.075750
1750323842.846152,3,1.964345
1750323842.869664,2,3.135907
1750323843.114280,3,1.874119
1750323843.224682,3,1.509286
1750323843.507049,0,inf
1750323843.565623,1,1.422768
1750323843.658747,4,1.730241
1750323843.851057,7,1.472592
1750323843.924983,3,1.577239
1750323844.006804,0,inf
1750323844.125708,4,1.436145
1750323844.227425,2,2.632699
1750323844.324762,3,1.597672
1750323844.396127,2,2.526826
1750323844.448838,3,2.418769
1750323844.525107,3,2.239721
1750323844.639553,4,1.810841
1750323844.740801,7,1.665720
1750323844.981315,1,2.887141
1750323845.040971,2,1.694590
1750323845.127018,4,1.996704
1750323845.214685,5,1.985114
1750323845.310388,4,1.787701
1750323845.380383,4,1.558479
1750323845.483023,3,2.012467
1750323845.570992,4,1.969663
1750323845.608357,3,1.564444
1750323845.706375,3,2.432850
1750323846.433541,1,2.645758
1750323846.525316,0,inf
1750323846.562274,0,inf
1750323846.697828,0,inf
1750323846.851713,0,inf
1750323846.886644,0,inf
1750323846.954066,0,inf
1750323847.129330,0,inf
1750323847.285540,0,inf
1750323847.343905,1,6.064110
1750323847.485555,1,8.029962
1750323847.536412,1,7.899280
1750323847.748355,1,5.898041
1750323847.845844,0,inf
1750323848.037135,0,inf
1750323848.088837,0,inf
1750323848.147775,0,inf
1750323848.235210,1,7.436168
1750323848.387208,2,7.184909
1750323848.538976,1,7.587530
1750323848.743441,1,6.824851
1750323848.835690,3,6.681135
1750323848.901961,2,6.337836
1750323849.054780,2,6.045411
1750323849.083702,2,6.075487
1750323849.237875,6,5.903119
1750323849.305163,4,5.835722
1750323849.389263,6,5.797268
1750323849.603860,6,5.966244
1750323849.649018,4,5.867306
1750323849.704898,7,5.943185
1750323849.750009,7,5.912957
1750323849.858269,5,5.561622
1750323850.013128,8,6.018715
1750323850.222322,4,5.922908
1750323850.271100,6,6.314454
1750323850.316788,4,6.849757
1750323850.390940,5,6.770566
1750323850.452079,4,6.791168
1750323850.552786,4,7.133745
1750323850.727361,4,7.657726
1750323850.775929,3,7.915079
1750323850.895891,2,8.273276
1750323851.111374,2,9.667958
1750323851.293613,4,10.341489
1750323851.349768,3,11.311625
1750323851.444752,5,11.675081
1750323851.545672,4,11.695252
1750323851.611080,5,11.921136
1750323851.735894,6,12.220754
1750323851.837899,5,12.609852
1750323851.995484,5,13.315369
1750323852.048495,5,13.269281
1750323852.072324,8,12.482166
1750323852.297101,6,12.626966
1750323852.358540,6,12.551301
1750323852.401788,5,12.528994
1750323852.542902,5,11.736563
1750323852.586686,5,11.825101
1750323852.839236,4,11.253648
1750323852.881946,3,12.767313
1750323852.986729,3,11.579315
1750323853.061375,3,10.467483
1750323853.095361,3,10.462407
1750323853.221969,5,8.910242
1750323853.345832,5,8.439189
1750323853.510275,2,8.676901
1750323853.651322,3,8.153579
1750323853.779017,4,7.063265
1750323853.826610,3,7.111098
1750323853.964718,4,6.576876
1750323854.054279,4,5.011117
1750323854.107557,4,4.723549
1750323854.226417,3,3.994767
1750323854.256082,3,3.755306
1750323854.376402,2,3.236111
1750323854.430478,2,3.782613
1750323854.502110,3,4.230461
1750323854.554423,4,3.820850
1750323854.752538,2,3.611165
1750323854.899823,2,3.358627
1750323855.048068,2,2.922758
1750323855.090970,3,2.476319
1750323855.253351,3,2.824870
1750323855.289693,1,3.082469
1750323855.351672,1,2.919552
1750323855.502321,1,2.825241
1750323855.608043,1,2.960764
1750323855.654454,0,inf
1750323855.733495,0,inf
1750323855.815829,0,inf
1750323855.865554,0,inf
1750323855.920293,0,inf
1750323855.952579,0,inf
1750323856.045300,0,inf
1750323856.088160,0,inf
