timestamp,num_objects,min_ttc
1750323434.786249,0,inf
1750323434.813424,0,inf
1750323434.842320,0,inf
1750323434.865493,0,inf
1750323434.956799,0,inf
1750323435.144791,0,inf
1750323435.221568,0,inf
1750323435.382889,0,inf
1750323435.582538,0,inf
1750323435.861728,0,inf
1750323436.007673,0,inf
1750323436.037422,0,inf
1750323436.094854,0,inf
1750323436.156088,0,inf
1750323436.239196,0,inf
1750323436.379238,0,inf
1750323436.415338,0,inf
1750323436.570211,0,inf
1750323436.667000,0,inf
1750323436.735426,0,inf
1750323436.819576,0,inf
1750323436.942025,0,inf
1750323437.123836,0,inf
1750323437.194897,0,inf
1750323437.285145,0,inf
1750323437.413839,0,inf
1750323437.551283,0,inf
1750323437.624062,0,inf
1750323437.711672,0,inf
1750323437.778823,0,inf
1750323437.840192,0,inf
1750323437.996764,0,inf
1750323438.052175,0,inf
1750323438.133720,0,inf
1750323438.297580,0,inf
1750323438.355868,0,inf
1750323438.438218,0,inf
1750323438.518819,0,inf
1750323438.604446,0,inf
1750323438.690250,0,inf
1750323438.751449,0,inf
1750323438.827736,0,inf
1750323439.036987,0,inf
1750323439.362664,0,inf
1750323439.455949,0,inf
1750323439.533354,0,inf
1750323439.657370,0,inf
1750323439.695111,0,inf
1750323439.957549,0,inf
1750323440.085356,0,inf
1750323440.174759,0,inf
1750323440.236111,0,inf
1750323440.368535,0,inf
1750323440.515109,0,inf
1750323440.746203,0,inf
1750323440.848201,0,inf
1750323440.957481,0,inf
1750323441.031742,0,inf
1750323441.223531,0,inf
1750323441.254836,1,70.853099
1750323441.300670,1,43.428492
1750323441.469825,1,50.168303
1750323441.522134,1,42.676298
1750323441.603673,1,42.696241
1750323441.691131,1,25.603498
1750323441.832807,1,23.439395
1750323441.900827,1,42.152967
1750323441.971425,1,41.548219
1750323442.138090,1,57.427498
1750323442.211292,1,59.667097
1750323442.302390,1,41.938432
1750323442.519239,1,62.540231
1750323442.592152,1,120.632905
1750323442.769079,0,inf
1750323442.907274,0,inf
1750323443.063391,0,inf
1750323443.198095,1,751.696322
1750323443.356421,0,inf
1750323443.482740,1,inf
1750323443.622605,1,inf
1750323443.752370,1,inf
1750323443.831472,1,inf
1750323443.910104,1,inf
1750323443.976044,1,inf
1750323444.124353,1,inf
1750323444.198790,1,inf
1750323444.273002,1,inf
1750323444.404212,0,inf
1750323444.527600,1,inf
1750323444.659734,1,inf
1750323444.780495,0,inf
1750323444.918590,1,inf
1750323444.990223,1,inf
1750323445.073770,1,inf
1750323445.223679,0,inf
1750323445.289300,1,inf
1750323445.382056,0,inf
1750323445.429646,1,inf
1750323445.675698,0,inf
1750323445.834178,0,inf
1750323446.050848,0,inf
1750323446.171776,1,115.852523
1750323446.292866,0,inf
1750323446.471431,0,inf
1750323446.694269,1,inf
1750323446.833760,0,inf
1750323446.968486,0,inf
1750323447.134320,1,177.600137
1750323447.294948,1,91.810733
1750323447.360539,1,201.935808
1750323447.507653,1,125.812573
1750323447.570316,1,101.815274
1750323447.649187,1,115.110071
1750323447.832680,0,inf
1750323447.933784,0,inf
1750323448.021614,1,inf
1750323448.170109,0,inf
1750323448.248072,1,inf
1750323448.400207,1,inf
1750323448.473056,1,inf
1750323448.545437,1,inf
1750323448.634521,1,inf
1750323448.709597,1,inf
1750323448.812519,1,inf
1750323448.845103,1,inf
1750323449.058296,1,inf
1750323449.202493,1,inf
1750323449.307454,1,inf
1750323449.431519,1,inf
1750323449.520734,1,inf
1750323449.735151,1,inf
1750323449.870894,1,inf
1750323449.975143,1,inf
1750323450.049720,1,inf
1750323450.189179,1,inf
1750323450.388489,0,inf
1750323450.455542,1,inf
1750323450.666063,0,inf
1750323450.776760,0,inf
1750323450.913012,0,inf
1750323451.105097,0,inf
1750323451.286626,0,inf
1750323451.376888,0,inf
1750323451.442846,0,inf
1750323451.524506,0,inf
1750323451.602606,0,inf
1750323451.731125,0,inf
1750323451.825987,0,inf
1750323451.967370,0,inf
1750323451.994892,0,inf
1750323452.086482,0,inf
1750323452.284968,1,14.334820
1750323452.591143,1,9.967330
1750323452.659412,1,8.878541
