timestamp,num_objects,min_ttc
1750432622.563777,0,inf
1750432622.588258,0,inf
1750432622.667558,2,inf
1750432622.694040,2,2.394755
1750432622.819951,5,1.770614
1750432622.883127,6,2.004442
1750432622.939418,6,1.375640
1750432623.123536,4,1.888257
1750432623.256282,3,1.781646
1750432623.458396,4,1.498754
1750432623.506870,3,1.395472
1750432624.099896,4,1.541004
1750432624.330627,3,1.422875
1750432624.583549,3,1.378646
1750432624.828304,2,1.322921
1750432625.071644,1,1.628826
1750432625.827014,3,1.360301
1750432626.314502,2,1.329269
1750432626.552178,3,1.359676
1750432627.339774,1,1.397824
1750432627.819481,3,1.620667
1750432627.851092,0,inf
1750432628.061295,2,inf
1750432628.302588,3,inf
1750432629.464993,1,1.203605
1750432629.717550,3,1.103107
1750432630.239249,3,2.122557
1750432630.463954,2,2.079257
1750432630.702476,1,inf
1750432630.951061,2,2.037001
1750432631.458503,3,0.878510
1750432633.413380,2,1.834408
1750432633.925744,5,1.150509
1750432634.156979,4,1.646630
1750432634.810416,1,1.677396
1750432635.369204,2,1.775553
1750432635.570602,0,inf
1750432636.060029,0,inf
1750432636.558238,0,inf
1750432636.822400,1,inf
1750432637.796930,0,inf
1750432638.037944,2,3.853301
1750432638.287279,1,inf
1750432639.222708,0,inf
1750432640.674985,0,inf
1750432640.746398,2,1.473112
1750432641.233722,0,inf
1750432641.861993,0,inf
1750432642.357223,0,inf
1750432642.863488,1,5.580429
1750432643.942866,1,4.588675
1750432644.416018,0,inf
1750432644.883452,0,inf
1750432645.512700,0,inf
1750432646.934867,0,inf
1750432647.810124,0,inf
1750432648.226645,0,inf
1750432648.816421,0,inf
1750432649.794755,0,inf
1750432650.364166,0,inf
1750432652.424777,0,inf
1750432652.922094,0,inf
1750432654.074197,0,inf
1750432654.201681,1,inf
1750432654.465470,2,5.624304
1750432654.601450,4,4.324595
1750432654.713571,5,4.139875
1750432655.324810,1,6.160814
1750432655.364104,6,4.865000
1750432655.591587,1,6.097269
1750432655.992982,2,3.986214
1750432656.580290,1,5.963739
1750432656.816953,5,4.588606
1750432657.371830,3,4.525209
1750432657.824002,3,4.671205
1750432658.305361,3,4.616366
1750432658.926942,4,5.164281
1750432659.432232,4,5.268060
1750432659.882913,4,6.676533
1750432660.741533,3,7.443880
1750432661.232018,2,8.621406
1750432661.337894,2,8.817938
1750432661.715811,2,9.135482
1750432661.837523,2,9.502763
1750432662.322324,2,11.095236
1750432662.715470,1,12.373043
1750432662.844634,1,13.625479
1750432663.205230,1,13.312280
1750432663.676058,1,13.692906
1750432664.123580,1,14.633075
1750432664.456698,1,14.807822
1750432664.797769,1,15.650828
1750432664.911226,1,18.917746
1750432665.260720,0,inf
1750432665.707516,0,inf
1750432665.836969,1,23.588227
1750432666.251174,0,inf
1750432666.385656,1,24.477462
1750432666.507504,1,23.772310
1750432668.865376,0,inf
1750432669.656834,0,inf
1750432669.707778,1,39.177544
1750432669.831994,1,35.681967
1750432670.166025,1,45.023324
1750432670.792586,0,inf
1750432671.704692,0,inf
1750432671.823999,1,46.209061
1750432682.992681,0,inf
1750432683.711767,1,inf
1750432683.833681,1,137.022755
1750432684.385706,0,inf
1750432685.260325,0,inf
1750432685.762949,1,212.456443
1750432686.449350,0,inf
1750432686.477749,1,196.007295
1750432686.837501,0,inf
1750432686.983087,1,232.288696
1750432687.088646,1,205.483769
1750432687.665603,0,inf
1750432688.069725,0,inf
1750432688.575719,0,inf
1750432688.709137,1,483.819329
1750432689.569793,0,inf
1750432690.043977,0,inf
1750432690.076315,1,inf
1750432690.903033,0,inf
1750432691.021863,1,inf
1750432691.950194,0,inf
1750432692.430665,1,inf
1750432693.132419,0,inf
1750432693.711884,0,inf
1750432694.074551,0,inf
1750432694.518895,0,inf
1750432694.857424,0,inf
1750432696.118215,0,inf
1750432696.231015,0,inf
1750432696.592932,0,inf
1750432697.783110,0,inf
1750432698.215565,0,inf
1750432698.527636,0,inf
1750432698.973306,0,inf
1750432699.308141,0,inf
1750432699.771969,0,inf
1750432700.153697,0,inf
1750432700.259518,1,inf
1750432700.948752,0,inf
1750432701.394811,0,inf
1750432701.971475,0,inf
1750432702.286799,0,inf
1750432702.593795,0,inf
1750432703.031353,0,inf
1750432703.357664,0,inf
1750432703.919698,0,inf
1750432703.948431,0,inf
1750432704.539903,0,inf
1750432705.001982,0,inf
1750432705.291511,0,inf
1750432706.300631,0,inf
1750432706.895984,0,inf
1750432707.077144,1,37.560703
1750432707.394326,0,inf
1750432708.081877,0,inf
1750432708.549734,0,inf
1750432708.669733,0,inf
1750432708.987746,0,inf
1750432709.572180,0,inf
1750432710.574468,0,inf
1750432711.097680,0,inf
1750432711.445747,0,inf
1750432712.858288,0,inf
1750432712.994823,0,inf
1750432713.796234,0,inf
1750432713.906764,1,32.629049
1750432714.566470,0,inf
1750432714.684638,1,34.262246
1750432715.354370,0,inf
1750432716.155494,0,inf
1750432716.904087,2,18.230151
1750432717.898074,0,inf
1750432717.961403,1,28.179031
1750432719.389764,0,inf
1750432721.164518,1,20.895259
1750432721.247556,4,34.977733
1750432721.467898,1,40.769485
1750432722.817879,0,inf
1750432723.599775,0,inf
1750432726.535102,0,inf
1750432726.568486,1,126.315847
