timestamp,num_objects,min_ttc
1750106959.812209,0,inf
1750106959.831494,0,inf
1750106959.848843,0,inf
1750106959.914159,0,inf
1750106959.962038,0,inf
1750106960.149483,0,inf
1750106960.366983,0,inf
1750106960.415715,0,inf
1750106960.553452,0,inf
1750106960.737753,0,inf
1750106960.818283,0,inf
1750106960.962245,0,inf
1750106961.087530,0,inf
1750106961.167822,0,inf
1750106961.281563,0,inf
1750106961.331428,0,inf
1750106961.379577,0,inf
1750106961.510454,0,inf
1750106961.662241,0,inf
1750106961.703424,0,inf
1750106961.743485,0,inf
1750106961.821817,0,inf
1750106961.913696,0,inf
1750106962.037289,0,inf
1750106962.241230,0,inf
1750106962.274830,1,8.604964
1750106962.387013,0,inf
1750106962.447078,0,inf
1750106962.514697,0,inf
1750106962.665161,0,inf
1750106962.733524,0,inf
1750106962.813932,0,inf
1750106962.994578,1,29.160607
1750106963.026370,1,13.798546
1750106963.201134,0,inf
1750106963.241653,1,28.101889
1750106963.478156,0,inf
1750106963.552516,1,15.189936
1750106963.668682,1,38.887288
1750106963.864510,0,inf
1750106963.934727,1,60.802316
1750106963.964223,1,18.630540
1750106964.160482,1,inf
1750106964.321644,2,inf
1750106964.425237,0,inf
1750106964.581527,1,inf
1750106964.712425,1,inf
1750106964.927200,0,inf
1750106964.977141,1,inf
1750106965.158319,0,inf
1750106965.319001,0,inf
1750106965.401554,1,inf
1750106965.440705,1,inf
1750106965.539364,1,inf
1750106965.593676,1,inf
1750106965.726383,1,inf
1750106965.921196,2,23.568748
1750106965.987468,2,20.917305
1750106966.124163,2,16.933352
1750106966.175303,2,19.485938
1750106966.348497,2,25.041106
1750106966.380180,2,22.326197
1750106966.674440,3,46.278299
1750106966.791308,2,28.405073
1750106966.823359,4,29.654977
1750106966.884672,4,17.664404
1750106967.092452,1,79.173212
1750106967.180459,5,18.962185
1750106967.892881,1,14.644017
1750106968.010952,3,15.875764
1750106968.195196,5,27.031483
1750106968.354485,5,49.434836
1750106968.437419,5,23.414236
1750106976.944424,0,inf
1750106977.073565,3,31.666303
1750106977.162482,6,31.823589
1750106977.272901,5,49.175918
1750106977.364691,7,26.024397
1750106977.431053,6,47.675259
1750106977.481803,4,33.278177
1750106977.519527,5,33.055335
1750106977.660865,5,47.852170
1750106977.696206,3,72.404192
1750106977.915618,4,41.637643
1750106982.141998,0,inf
1750106982.308315,5,14.863772
1750106982.352143,3,16.800553
1750106982.537954,2,inf
1750106982.572971,2,inf
1750106982.619904,3,inf
1750106982.761551,2,inf
1750106982.816658,4,24.369372
1750106982.969642,3,11.520297
1750106983.212192,1,9.627286
1750106983.727787,2,185.697896
1750106983.836227,2,76.141645
1750106984.025027,0,inf
1750106984.287254,0,inf
1750106984.343243,0,inf
1750106984.970081,0,inf
1750106985.072435,1,inf
1750106985.188202,1,inf
1750106985.256939,1,inf
1750106985.440168,0,inf
1750106985.573549,1,inf
1750106985.697063,1,inf
1750106985.770904,1,inf
1750106985.784954,1,inf
1750106985.938428,0,inf
1750106986.108888,1,inf
1750106986.188472,1,inf
1750106986.351449,0,inf
1750106986.451024,1,inf
1750106986.546222,1,inf
1750106986.636954,1,inf
1750106986.688309,1,inf
1750106986.780835,1,inf
1750106986.835953,1,inf
1750106986.930507,1,inf
1750106987.029654,1,inf
1750106987.275951,0,inf
1750106987.395092,1,48.257600
1750106987.493397,1,inf
1750106987.605326,2,40.009733
1750106987.724424,0,inf
1750106987.768309,1,48.178374
1750106988.765497,0,inf
1750106988.876850,1,18.652129
1750106988.973234,1,19.597006
1750106989.070754,1,11.417680
1750106989.117934,1,10.766258
