timestamp,num_objects,min_ttc
1750324265.275824,0,inf
1750324265.301290,0,inf
1750324265.324795,0,inf
1750324265.346634,0,inf
1750324265.472187,0,inf
1750324265.541628,0,inf
1750324265.637975,0,inf
1750324265.667703,0,inf
1750324265.734347,0,inf
1750324266.097269,0,inf
1750324266.160685,0,inf
1750324266.284917,0,inf
1750324266.463781,0,inf
1750324266.595536,0,inf
1750324266.775628,1,59.758795
1750324266.916249,0,inf
1750324266.941184,1,51.938010
1750324266.979437,1,35.264643
1750324267.058336,1,44.923891
1750324267.115152,1,37.416613
1750324267.183194,1,23.961520
1750324267.265253,1,23.967006
1750324267.323516,1,28.905520
1750324267.404788,1,37.587704
1750324267.489092,1,34.199348
1750324267.543844,1,29.781201
1750324267.624607,1,37.838901
1750324267.748767,1,47.639455
1750324267.905167,1,35.940731
1750324267.954522,1,65.931231
1750324268.040852,1,74.664024
1750324268.111578,1,60.029670
1750324268.178620,1,55.125424
1750324268.234896,1,57.986249
1750324268.341255,1,56.157605
1750324268.428520,1,166.352554
1750324268.512111,1,146.371214
1750324268.661680,1,201.855536
1750324268.693463,1,425.409600
1750324268.725281,1,inf
1750324268.852368,0,inf
1750324268.971797,1,inf
1750324269.029758,1,inf
1750324269.081236,1,inf
1750324269.156653,1,inf
1750324269.331884,1,inf
1750324269.352629,1,inf
1750324269.533328,0,inf
1750324269.679585,1,inf
1750324269.705245,1,inf
1750324269.820616,1,inf
1750324269.968948,1,inf
1750324270.111213,0,inf
1750324270.162564,0,inf
1750324270.300733,1,inf
1750324270.444935,0,inf
1750324270.512605,1,inf
1750324270.656658,0,inf
1750324270.736796,0,inf
1750324270.813423,0,inf
1750324270.868269,0,inf
1750324270.998161,0,inf
1750324271.073351,0,inf
1750324271.161563,0,inf
1750324271.208682,0,inf
1750324271.280702,1,inf
1750324271.350773,1,inf
1750324271.414388,1,91.192362
1750324271.539107,0,inf
1750324271.664451,1,139.801379
1750324271.797010,0,inf
1750324271.876422,0,inf
1750324271.989511,0,inf
1750324272.063487,0,inf
1750324272.116627,0,inf
1750324272.236427,2,333.231176
1750324272.476686,1,65.480204
1750324272.547794,1,114.003656
1750324272.610647,1,141.207890
1750324272.701542,3,8.723678
1750324272.812413,1,135.288069
1750324272.876916,1,158.788124
1750324273.003539,0,inf
1750324273.154680,1,inf
1750324273.205929,1,inf
1750324273.396641,1,inf
1750324273.457840,1,inf
1750324273.532803,1,inf
1750324273.601441,1,inf
1750324273.735482,1,inf
1750324273.765879,1,inf
1750324273.806870,1,inf
1750324273.878862,1,inf
1750324273.940517,1,inf
1750324274.015406,3,14.089800
1750324274.287778,0,inf
1750324274.428358,0,inf
1750324274.460463,0,inf
1750324274.496842,1,inf
1750324274.871369,1,inf
1750324274.935612,1,inf
1750324275.007234,1,inf
1750324275.079690,1,inf
1750324275.183024,0,inf
1750324275.384163,1,inf
